[ 2024-07-12 00:25:40,995  107 dagshub - INFO - Accessing as sanket-profile]
[ 2024-07-12 00:27:42,970  1608 gensim.models.word2vec - INFO - EPOCH 16 - PROGRESS: at 47.35% examples, 1008692 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:43,977  1608 gensim.models.word2vec - INFO - EPOCH 16 - PROGRESS: at 63.20% examples, 1008248 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:44,995  1608 gensim.models.word2vec - INFO - EPOCH 16 - PROGRESS: at 79.72% examples, 1013386 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:46,005  1608 gensim.models.word2vec - INFO - EPOCH 16 - PROGRESS: at 94.98% examples, 1005426 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:46,294  1652 gensim.models.word2vec - INFO - EPOCH 16: training on 6624516 raw words (6413529 effective words) took 6.4s, 1009881 effective words/s]
[ 2024-07-12 00:27:47,310  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 15.02% examples, 963363 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-12 00:27:48,326  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 31.30% examples, 994971 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:49,336  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 47.51% examples, 1007658 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:50,340  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 63.21% examples, 1005732 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:51,349  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 79.26% examples, 1007530 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-12 00:27:52,365  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 95.43% examples, 1009190 words/s, in_qsize 13, out_qsize 2]
[ 2024-07-12 00:27:52,606  1652 gensim.models.word2vec - INFO - EPOCH 17: training on 6624516 raw words (6413609 effective words) took 6.3s, 1016563 effective words/s]
[ 2024-07-12 00:27:53,625  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 15.66% examples, 998221 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:54,631  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 32.20% examples, 1027231 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:55,643  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 48.43% examples, 1028287 words/s, in_qsize 14, out_qsize 1]
[ 2024-07-12 00:27:56,646  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 65.01% examples, 1035987 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:57,655  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 81.21% examples, 1033756 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:27:58,656  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 98.02% examples, 1039684 words/s, in_qsize 14, out_qsize 0]
[ 2024-07-12 00:27:58,755  1652 gensim.models.word2vec - INFO - EPOCH 18: training on 6624516 raw words (6413548 effective words) took 6.1s, 1043538 effective words/s]
[ 2024-07-12 00:27:59,762  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 15.66% examples, 1009675 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:00,770  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 29.66% examples, 950520 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:01,778  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 45.07% examples, 962763 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:02,783  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 61.27% examples, 979078 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:03,786  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 77.89% examples, 994865 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:04,788  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 94.18% examples, 1002570 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:05,120  1652 gensim.models.word2vec - INFO - EPOCH 19: training on 6624516 raw words (6413329 effective words) took 6.4s, 1007888 effective words/s]
[ 2024-07-12 00:28:06,130  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 15.95% examples, 1026747 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:07,141  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 32.66% examples, 1043918 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:08,151  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 49.33% examples, 1049763 words/s, in_qsize 14, out_qsize 1]
[ 2024-07-12 00:28:09,161  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 65.96% examples, 1050230 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:10,174  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 82.57% examples, 1049897 words/s, in_qsize 13, out_qsize 2]
[ 2024-07-12 00:28:11,180  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 99.70% examples, 1055706 words/s, in_qsize 2, out_qsize 1]
[ 2024-07-12 00:28:11,199  1652 gensim.models.word2vec - INFO - EPOCH 20: training on 6624516 raw words (6414104 effective words) took 6.1s, 1055580 effective words/s]
[ 2024-07-12 00:28:12,209  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 14.46% examples, 930677 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:13,216  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 30.56% examples, 978607 words/s, in_qsize 16, out_qsize 1]
[ 2024-07-12 00:28:14,228  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 47.20% examples, 1005683 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:15,240  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 62.76% examples, 999999 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:16,242  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 78.94% examples, 1006211 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:17,276  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 95.72% examples, 1011378 words/s, in_qsize 16, out_qsize 1]
[ 2024-07-12 00:28:17,501  1652 gensim.models.word2vec - INFO - EPOCH 21: training on 6624516 raw words (6414098 effective words) took 6.3s, 1018259 effective words/s]
[ 2024-07-12 00:28:18,510  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 15.66% examples, 1008035 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:19,529  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 31.60% examples, 1006497 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:20,536  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 47.82% examples, 1016433 words/s, in_qsize 16, out_qsize 2]
[ 2024-07-12 00:28:21,544  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 64.56% examples, 1028032 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:22,562  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 81.36% examples, 1033057 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:23,574  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 98.33% examples, 1038921 words/s, in_qsize 12, out_qsize 0]
[ 2024-07-12 00:28:23,660  1652 gensim.models.word2vec - INFO - EPOCH 22: training on 6624516 raw words (6413259 effective words) took 6.2s, 1041788 effective words/s]
[ 2024-07-12 00:28:24,671  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 15.66% examples, 1006286 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:25,671  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 31.45% examples, 1009877 words/s, in_qsize 16, out_qsize 1]
[ 2024-07-12 00:28:26,675  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 47.82% examples, 1022962 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:27,678  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 64.41% examples, 1032256 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:28,684  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 81.06% examples, 1036926 words/s, in_qsize 14, out_qsize 1]
[ 2024-07-12 00:28:29,705  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 98.17% examples, 1042336 words/s, in_qsize 13, out_qsize 0]
[ 2024-07-12 00:28:29,800  1652 gensim.models.word2vec - INFO - EPOCH 23: training on 6624516 raw words (6414234 effective words) took 6.1s, 1044965 effective words/s]
[ 2024-07-12 00:28:30,812  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 15.95% examples, 1024539 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:31,815  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 32.51% examples, 1042254 words/s, in_qsize 16, out_qsize 1]
[ 2024-07-12 00:28:32,818  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 48.28% examples, 1031797 words/s, in_qsize 14, out_qsize 1]
[ 2024-07-12 00:28:33,822  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 65.32% examples, 1045485 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:34,833  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 81.97% examples, 1046696 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:35,839  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 98.79% examples, 1049719 words/s, in_qsize 9, out_qsize 0]
[ 2024-07-12 00:28:35,887  1652 gensim.models.word2vec - INFO - EPOCH 24: training on 6624516 raw words (6413641 effective words) took 6.1s, 1054107 effective words/s]
[ 2024-07-12 00:28:36,907  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 15.66% examples, 997270 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:37,911  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 32.36% examples, 1032543 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:38,916  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 48.88% examples, 1040479 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:39,930  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 64.56% examples, 1028149 words/s, in_qsize 13, out_qsize 2]
[ 2024-07-12 00:28:40,931  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 81.21% examples, 1034686 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:41,936  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 98.02% examples, 1040045 words/s, in_qsize 14, out_qsize 0]
[ 2024-07-12 00:28:42,046  1652 gensim.models.word2vec - INFO - EPOCH 25: training on 6624516 raw words (6413521 effective words) took 6.2s, 1041873 effective words/s]
[ 2024-07-12 00:28:43,053  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 15.66% examples, 1009730 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:44,055  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 32.05% examples, 1030120 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:45,059  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 48.58% examples, 1039472 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:46,077  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 65.01% examples, 1038523 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:47,082  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 79.26% examples, 1011152 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-12 00:28:48,084  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 93.00% examples, 988837 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:48,562  1652 gensim.models.word2vec - INFO - EPOCH 26: training on 6624516 raw words (6413109 effective words) took 6.5s, 984539 effective words/s]
[ 2024-07-12 00:28:49,574  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 13.26% examples, 852037 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:50,583  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 29.21% examples, 933618 words/s, in_qsize 14, out_qsize 1]
[ 2024-07-12 00:28:51,589  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 44.77% examples, 955237 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:52,590  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 61.42% examples, 981578 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:53,590  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 77.89% examples, 995462 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:54,592  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 94.03% examples, 1001571 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:54,939  1652 gensim.models.word2vec - INFO - EPOCH 27: training on 6624516 raw words (6413504 effective words) took 6.4s, 1006117 effective words/s]
[ 2024-07-12 00:28:55,961  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 15.81% examples, 1005812 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:56,971  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 32.51% examples, 1033825 words/s, in_qsize 16, out_qsize 1]
[ 2024-07-12 00:28:57,975  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 49.03% examples, 1041778 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:58,978  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 65.65% examples, 1046027 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:28:59,979  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 82.25% examples, 1049109 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:29:00,990  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 98.17% examples, 1041356 words/s, in_qsize 13, out_qsize 0]
[ 2024-07-12 00:29:01,090  1652 gensim.models.word2vec - INFO - EPOCH 28: training on 6624516 raw words (6413526 effective words) took 6.1s, 1043349 effective words/s]
[ 2024-07-12 00:29:02,103  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 15.34% examples, 984475 words/s, in_qsize 12, out_qsize 3]
[ 2024-07-12 00:29:03,104  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 32.05% examples, 1027584 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-12 00:29:04,112  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 46.16% examples, 985299 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:29:05,118  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 59.92% examples, 957426 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-12 00:29:06,133  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 74.02% examples, 944884 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-12 00:29:07,156  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 87.83% examples, 930385 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-12 00:29:07,943  1652 gensim.models.word2vec - INFO - EPOCH 29: training on 6624516 raw words (6413964 effective words) took 6.9s, 936192 effective words/s]
[ 2024-07-12 00:29:07,946  448 gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'training on 198735480 raw words (192410102 effective words) took 191.2s, 1006488 effective words/s', 'datetime': '2024-07-12T00:29:07.946335', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'train'}]
[ 2024-07-12 00:31:04,119  66 COMPONENTS - INFO - Completed Training W2Vmodel]
[ 2024-07-12 00:31:04,120  67 COMPONENTS - INFO - Converting each word in titleDescr column(LIST) to feature representation]
[ 2024-07-12 00:31:07,774  71 COMPONENTS - INFO - Converted each word in titleDescr column(LIST) to feature representation]
[ 2024-07-12 00:31:07,775  72 COMPONENTS - INFO - Applying mean to titleDescr Colum to form a single sentence encoding]
[ 2024-07-12 00:31:10,715  76 COMPONENTS - INFO - Applied mean and formed the sentence embeddings]
[ 2024-07-12 00:31:10,715  77 COMPONENTS - INFO - Starting training of PCA model to conver 100 dimensions to 50 dimensions]
[ 2024-07-12 00:31:17,419  84 COMPONENTS - INFO - Trained the PCA model and saved the dimensionality reduced data]
[ 2024-07-12 00:31:17,419  85 COMPONENTS - INFO - Saving W2Vmodel and PCA model into pickle file in Artifact Folder]
[ 2024-07-12 00:31:17,823  90 COMPONENTS - INFO - Saved W2Vmodel and PCA model into pickle file]
[ 2024-07-12 00:31:17,823  91 COMPONENTS - INFO - Saving PCA data into Artifacts Folder]
[ 2024-07-12 00:31:17,864  95 COMPONENTS - INFO - Saved PCA data into Artifacts Folder]
