[ 2024-07-10 22:56:00,944  107 dagshub - INFO - Accessing as sanket-profile]
[ 2024-07-10 22:58:08,275  1608 gensim.models.word2vec - INFO - EPOCH 16 - PROGRESS: at 79.42% examples, 1007026 words/s, in_qsize 16, out_qsize 1]
[ 2024-07-10 22:58:09,297  1608 gensim.models.word2vec - INFO - EPOCH 16 - PROGRESS: at 96.15% examples, 1014088 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:58:09,512  1652 gensim.models.word2vec - INFO - EPOCH 16: training on 6624516 raw words (6413409 effective words) took 6.3s, 1017790 effective words/s]
[ 2024-07-10 22:58:10,522  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 15.80% examples, 1017657 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:11,524  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 32.51% examples, 1043956 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:12,524  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 49.17% examples, 1053087 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:13,524  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 65.80% examples, 1055402 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:14,535  1608 gensim.models.word2vec - INFO - EPOCH 17 - PROGRESS: at 82.87% examples, 1060236 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:15,521  1652 gensim.models.word2vec - INFO - EPOCH 17: training on 6624516 raw words (6413562 effective words) took 6.0s, 1067878 effective words/s]
[ 2024-07-10 22:58:16,544  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 16.11% examples, 1023271 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:17,549  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 32.51% examples, 1035317 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:18,553  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 49.47% examples, 1052600 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:19,555  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 66.58% examples, 1061483 words/s, in_qsize 14, out_qsize 1]
[ 2024-07-10 22:58:20,562  1608 gensim.models.word2vec - INFO - EPOCH 18 - PROGRESS: at 83.46% examples, 1064152 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:21,495  1652 gensim.models.word2vec - INFO - EPOCH 18: training on 6624516 raw words (6413340 effective words) took 6.0s, 1074121 effective words/s]
[ 2024-07-10 22:58:22,500  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 16.27% examples, 1050133 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:58:23,505  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 33.57% examples, 1077544 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:24,516  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 48.13% examples, 1027307 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:25,519  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 62.76% examples, 1003930 words/s, in_qsize 14, out_qsize 1]
[ 2024-07-10 22:58:26,539  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 77.89% examples, 992228 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:27,563  1608 gensim.models.word2vec - INFO - EPOCH 19 - PROGRESS: at 93.30% examples, 987207 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:27,951  1652 gensim.models.word2vec - INFO - EPOCH 19: training on 6624516 raw words (6413068 effective words) took 6.5s, 993737 effective words/s]
[ 2024-07-10 22:58:28,969  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 15.04% examples, 962285 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:29,979  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 31.31% examples, 997632 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:30,981  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 45.85% examples, 976874 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:31,985  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 62.92% examples, 1004335 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:32,985  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 79.72% examples, 1017602 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:33,991  1608 gensim.models.word2vec - INFO - EPOCH 20 - PROGRESS: at 96.82% examples, 1028843 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:34,154  1652 gensim.models.word2vec - INFO - EPOCH 20: training on 6624516 raw words (6413967 effective words) took 6.2s, 1034578 effective words/s]
[ 2024-07-10 22:58:35,171  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 14.45% examples, 924068 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:58:36,196  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 30.71% examples, 971077 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:37,209  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 47.35% examples, 1000309 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:38,239  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 61.42% examples, 967751 words/s, in_qsize 13, out_qsize 2]
[ 2024-07-10 22:58:39,248  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 77.74% examples, 980912 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:58:40,261  1608 gensim.models.word2vec - INFO - EPOCH 21 - PROGRESS: at 94.50% examples, 993830 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:40,560  1652 gensim.models.word2vec - INFO - EPOCH 21: training on 6624516 raw words (6413892 effective words) took 6.4s, 1001692 effective words/s]
[ 2024-07-10 22:58:41,564  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 16.11% examples, 1042276 words/s, in_qsize 15, out_qsize 1]
[ 2024-07-10 22:58:42,570  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 33.26% examples, 1068149 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:58:43,571  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 49.18% examples, 1053375 words/s, in_qsize 14, out_qsize 1]
[ 2024-07-10 22:58:44,573  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 66.27% examples, 1062365 words/s, in_qsize 15, out_qsize 1]
[ 2024-07-10 22:58:45,574  1608 gensim.models.word2vec - INFO - EPOCH 22 - PROGRESS: at 83.45% examples, 1069910 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:46,539  1652 gensim.models.word2vec - INFO - EPOCH 22: training on 6624516 raw words (6413703 effective words) took 6.0s, 1073099 effective words/s]
[ 2024-07-10 22:58:47,551  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 15.95% examples, 1024675 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:58:48,555  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 32.05% examples, 1027007 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:49,558  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 45.53% examples, 974061 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:50,562  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 59.62% examples, 954103 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:58:51,570  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 74.17% examples, 949156 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:52,570  1608 gensim.models.word2vec - INFO - EPOCH 23 - PROGRESS: at 88.43% examples, 942220 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:58:53,260  1652 gensim.models.word2vec - INFO - EPOCH 23: training on 6624516 raw words (6413492 effective words) took 6.7s, 954711 effective words/s]
[ 2024-07-10 22:58:54,271  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 11.94% examples, 766971 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:58:55,284  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 26.97% examples, 860718 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:56,295  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 41.78% examples, 889124 words/s, in_qsize 15, out_qsize 1]
[ 2024-07-10 22:58:57,300  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 57.81% examples, 921207 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:58,308  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 74.02% examples, 943964 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:58:59,313  1608 gensim.models.word2vec - INFO - EPOCH 24 - PROGRESS: at 90.42% examples, 959575 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:58:59,877  1652 gensim.models.word2vec - INFO - EPOCH 24: training on 6624516 raw words (6413537 effective words) took 6.6s, 969764 effective words/s]
[ 2024-07-10 22:59:00,882  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 15.66% examples, 1012576 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:01,892  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 32.82% examples, 1051782 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:02,905  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 49.93% examples, 1063641 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:03,906  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 67.16% examples, 1072578 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:04,909  1608 gensim.models.word2vec - INFO - EPOCH 25 - PROGRESS: at 84.35% examples, 1077806 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:05,799  1652 gensim.models.word2vec - INFO - EPOCH 25: training on 6624516 raw words (6413916 effective words) took 5.9s, 1083637 effective words/s]
[ 2024-07-10 22:59:06,814  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 16.26% examples, 1040610 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:07,816  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 33.26% examples, 1064945 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:08,844  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 46.01% examples, 974998 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:09,845  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 61.87% examples, 984428 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:10,852  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 78.21% examples, 994556 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:11,859  1608 gensim.models.word2vec - INFO - EPOCH 26 - PROGRESS: at 95.12% examples, 1007799 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:12,135  1652 gensim.models.word2vec - INFO - EPOCH 26: training on 6624516 raw words (6414014 effective words) took 6.3s, 1012720 effective words/s]
[ 2024-07-10 22:59:13,140  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 15.81% examples, 1022633 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:14,148  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 31.00% examples, 995088 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:15,268  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 46.16% examples, 950715 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:59:16,272  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 61.72% examples, 960386 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:17,273  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 77.27% examples, 966780 words/s, in_qsize 16, out_qsize 0]
[ 2024-07-10 22:59:18,412  1608 gensim.models.word2vec - INFO - EPOCH 27 - PROGRESS: at 92.68% examples, 948334 words/s, in_qsize 16, out_qsize 2]
[ 2024-07-10 22:59:18,933  1652 gensim.models.word2vec - INFO - EPOCH 27: training on 6624516 raw words (6413198 effective words) took 6.8s, 943844 effective words/s]
[ 2024-07-10 22:59:19,948  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 13.40% examples, 860148 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:20,950  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 28.61% examples, 916407 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:21,954  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 43.28% examples, 925327 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:22,964  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 57.66% examples, 921083 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:23,973  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 72.25% examples, 922613 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:24,983  1608 gensim.models.word2vec - INFO - EPOCH 28 - PROGRESS: at 86.91% examples, 923535 words/s, in_qsize 14, out_qsize 1]
[ 2024-07-10 22:59:25,870  1652 gensim.models.word2vec - INFO - EPOCH 28: training on 6624516 raw words (6413596 effective words) took 6.9s, 925012 effective words/s]
[ 2024-07-10 22:59:26,878  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 14.73% examples, 952569 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:27,884  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 31.60% examples, 1014145 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:28,885  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 48.59% examples, 1039377 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:29,897  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 64.41% examples, 1030120 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:30,917  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 81.36% examples, 1036229 words/s, in_qsize 15, out_qsize 0]
[ 2024-07-10 22:59:31,926  1608 gensim.models.word2vec - INFO - EPOCH 29 - PROGRESS: at 98.64% examples, 1045329 words/s, in_qsize 10, out_qsize 0]
[ 2024-07-10 22:59:31,984  1652 gensim.models.word2vec - INFO - EPOCH 29: training on 6624516 raw words (6413911 effective words) took 6.1s, 1049724 effective words/s]
[ 2024-07-10 22:59:31,985  448 gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'training on 198735480 raw words (192410592 effective words) took 193.5s, 994376 effective words/s', 'datetime': '2024-07-10T22:59:31.985762', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'train'}]
[ 2024-07-10 23:01:44,186  66 COMPONENTS - INFO - Completed Training W2Vmodel]
[ 2024-07-10 23:01:44,186  67 COMPONENTS - INFO - Converting each word in titleDescr column(LIST) to feature representation]
[ 2024-07-10 23:01:48,228  71 COMPONENTS - INFO - Converted each word in titleDescr column(LIST) to feature representation]
[ 2024-07-10 23:01:48,228  72 COMPONENTS - INFO - Applying mean to titleDescr Colum to form a single sentence encoding]
[ 2024-07-10 23:01:51,547  76 COMPONENTS - INFO - Applied mean and formed the sentence embeddings]
[ 2024-07-10 23:01:51,547  77 COMPONENTS - INFO - Starting training of PCA model to conver 100 dimensions to 50 dimensions]
[ 2024-07-10 23:01:59,322  84 COMPONENTS - INFO - Trained the PCA model and saved the dimensionality reduced data]
[ 2024-07-10 23:01:59,323  85 COMPONENTS - INFO - Saving W2Vmodel and PCA model into pickle file in Artifact Folder]
[ 2024-07-10 23:01:59,831  90 COMPONENTS - INFO - Saved W2Vmodel and PCA model into pickle file]
[ 2024-07-10 23:01:59,831  91 COMPONENTS - INFO - Saving PCA data into Artifacts Folder]
[ 2024-07-10 23:01:59,858  95 COMPONENTS - INFO - Saved PCA data into Artifacts Folder]
